微博地址,发布时间,微博内容,点赞数,评论数,转发数,评论
https://m.weibo.cn/status/JEwhKwcr9?mblogid=JEwhKwcr9&luicode=10000011&lfid=1076035902738661,Sat Jan 23 16:48:16 +0800 2021,一场因回收巨额红包而逆转人生的爆笑故事，一次因拍摄“非著名好莱坞电影”而齐聚笑星的贺岁喜剧，由李克龙执导，包贝尔、克拉拉领衔主演，张一鸣、贾冰、许君聪、廖蔚蔚、赵毅新、姜语心、杜源、王小利、岳跃利主演的喜剧电影《大红包》于1月22日上映，正在热映，大家快去影院开心一下！转发微博，抽2个粉丝各送2张电影票！！@包贝尔 @ClaraLee克拉拉 @演员张一鸣 @贾冰先生 @许君聪 @廖蔚蔚Vannar @王小利 来电共享充电宝的微博视频 抽奖详情,26,56,330,"['喜欢包贝尔，电影很精彩！期待再次能去在大荧幕感受戏剧张力，真的很棒看电影走起', '求翻求翻求翻', '超级好看，好久没看电影！要去电影院要去支持一下！剧情不错呀！祝福票房大卖', '喜欢喜剧，精彩感动好看喜欢，包贝尔演技赞爆了！搭配性感女神爆笑无敌！男团来袭谁与争锋！期待求票', '转发微博', '转发微博', '转发微博', '我喜欢很期待电影不错我要看看！真精彩！一起来支持一下，求票观影', '转发微博', '转发微博', '看电影吧', '我来啦', '冲冲冲鸭', '414', '来咯来咯']"
https://m.weibo.cn/status/JCQ1Ly9vX?mblogid=JCQ1Ly9vX&luicode=10000011&lfid=1076035902738661,Tue Jan 12 15:23:13 +0800 2021,来电科技 x #范丞丞灵域#迎光而上，逆势成长秉赤诚之心，扬少年风范2021年开年惊喜大作范丞丞邀你一起，来电一下！！🎁转发本条微博，随机揪两个粉丝送范丞丞签名照！！#范丞丞[超话]# 来电共享充电宝的微博视频 抽奖详情,3837,478,1374,"['和秦烈来电一下！！想要签名照', '一起看《灵域》给秦烈充电吧！！@范丞丞Adam0616', '#范丞丞灵域# 试试', '来电充电快好适合秦烈', '来了来了，一起充电吧👏👏👏👏', '来啦来啦！一起来看秦烈啊！', '想要秦烈签名照！！', '哇喔，我来啦～', '签名照我来啦', '#范丞丞灵域# 来试一试啦！快来一起充电！', '来试试', '来啦来啦', '和人间充电宝秦烈一起来电@范丞丞Adam0616', '想要范丞丞签名照', '请大家多多跟秦烈一起充电@范丞丞Adam0616']"
https://m.weibo.cn/status/JCpH7pw1H?mblogid=JCpH7pw1H&luicode=10000011&lfid=1076035902738661,Sat Jan 09 20:20:55 +0800 2021,#秦烈人间充电宝# 找#灵域#秦烈和来电，随时随地让你的玉牌来电！,965,105,331,"['一起看剧呗@范丞丞Adam0616 #秦烈人间充电宝#', '#秦烈人间充电宝# 麻烦多给秦烈准备点充电宝哈哈哈', '秦烈充电⚡ 宝宝升级打怪啦 网页链接', '#秦烈人间充电宝# 哈哈哈哈哈哈快搞个秦烈同款充电宝', '和人间充电宝秦烈@范丞丞Adam0616 一起看剧', '#秦烈人间充电宝# 值得拥有', '一起看秦烈吧 网页链接', '秦烈同款充电宝你值得拥有', '范丞丞，秦烈很棒，你很棒！ @范丞丞Adam0616', '一起看秦烈@范丞丞Adam0616', '想看秦烈发电光，就在爱奇艺看电视剧《灵域》@范丞丞Adam0616', '一起看起来@范丞丞Adam0616 #秦烈人间充电宝#', '#秦烈人间充电宝# 一起看秦烈，别忘了给秦烈充电', '一起来看秦烈啊', '啊哈哈哈哈哈哈快来看#秦烈人间充电宝#']"
https://m.weibo.cn/status/JC4elzSFR?mblogid=JC4elzSFR&luicode=10000011&lfid=1076035902738661,Thu Jan 07 13:42:22 +0800 2021,来电科技×《拆弹专家2》超级大咖刘德华、刘青云、倪妮主演，震憾爆炸场面惊心动魄，感人肺腑情义紧张揪心，淘票票评分高达9.2，猫眼评分9.4，豆瓣评价7.9，上映12天票房突破8.6亿，来电科技助力2021贺岁档《拆弹专家2》票房大卖继续燃炸！[加油][加油][加油] 来电共享充电宝的微博视频,8,4,0,"['好想看电影啊', '辣鸡充电宝 恶意扣钱 真的恶心 客服态度极其恶劣', '客服不处理问题，人工客服态度差，一线城市的个别地区覆盖率低造成无法便捷归还充电宝的问题无法得到解决。求助无道，白白扣钱！']"
https://m.weibo.cn/status/JC3mnbqnk?mblogid=JC3mnbqnk&luicode=10000011&lfid=1076035902738661,Thu Jan 07 11:29:22 +0800 2021,每个孩子的梦想都不该被辜负，和网易公益“一块屏”一起，#让兴趣活下去#！,2,0,0,[]
https://m.weibo.cn/status/JBLOtyS9s?mblogid=JBLOtyS9s&luicode=10000011&lfid=1076035902738661,Tue Jan 05 14:49:11 +0800 2021,2020大家在聚好看上看上了谁？客厅麦霸又钟爱哪种混响模式？戳下图看#聚好看白皮书发布#，多的是你不知道的事～现在锁@来电共享充电宝 @聚好看，带话题#聚好看白皮书发布#转发微博@2名好友，1月13日【不过滤】抽1名粉丝送【100元京东E卡】 抽奖详情,18,49,583,"['#聚好看白皮书发布# @假面舞翎 @赖安哥哥 //@来电共享充电宝:2020大家在聚好看上看上了谁？客厅麦霸又钟爱哪种混响模式？戳下图看#聚好看白皮书发布#，多的是你不知道的事～现在锁@来电共享充电宝 @聚好看，带话题#聚好看白皮书发布#转发微博@2名好友，1月13日【不过滤】抽1名粉丝送【100元京东E卡】', '#聚好看白皮书发布# //@来电共享充电宝:2020大家在聚好看上看上了谁？客厅麦霸又钟爱哪种混响模式？戳下图看#聚好看白皮书发布#，多的是你不知道的事～现在锁@来电共享充电宝 @聚好看，带话题#聚好看白皮书发布#转发微博@2名好友，1月13日【不过滤】抽1名粉丝送【100元京东E卡】', '#聚好看白皮书发布# @爱你贺宝宝 @小荷蕾蕾 //@来电共享充电宝:2020大家在聚好看上看上了谁？客厅麦霸又钟爱哪种混响模式？戳下图看#聚好看白皮书发布#，你不知道的事～现在锁@来电共享充电宝 @聚好看，带话题#聚好看白皮书发布#转发微博@2名好友，1月13日【不过滤】抽1名粉丝送【100元京东E卡】', '#聚好看白皮书发布#//@来电共享充电宝:2020大家在聚好看上看上了谁？客厅麦霸又钟爱哪种混响模式？戳下图看#聚好看白皮书发布#，多的是你不知道的事～现在锁@来电共享充电宝 @聚好看，带话题#聚好看白皮书发布#转发微博@2名好友，1月13日【不过滤】抽1名粉丝送【100元京东E卡】', '#聚好看白皮书发布# //@来电共享充电宝:2020大家在聚好看上看上了谁？客厅麦霸又钟爱哪种混响模式？戳下图看#聚好看白皮书发布#，多的是你不知道的事～现在锁@来电共享充电宝 @聚好看，带话题#聚好看白皮书发布#转发微博@2名好友，1月13日【不过滤】抽1名粉丝送【100元京东E卡】', '#聚好看白皮书发布# //@来电共享充电宝:2020大家在聚好看上看上了谁？客厅麦霸又钟爱哪种混响模式？戳下图看#聚好看白皮书发布#，多的是你不知道的事～现在锁@来电共享充电宝 @聚好看，带话题#聚好看白皮书发布#转发微博@2名好友，1月13日【不过滤】抽1名粉丝送【100元京东E卡】', '#聚好看白皮书发布#//@来电共享充电宝:2020大家在聚好看上看上了谁？客厅麦霸又钟爱哪种混响模式？戳下图看#聚好看白皮书发布#，多的是你不知道的事～现在锁@来电共享充电宝 @聚好看，带话题#聚好看白皮书发布#转发微博@2名好友，1月13日【不过滤】抽1名粉丝送【100元京东E卡】', '#聚好看白皮书发布#不错@薰衣草香茉 @Landia岚 //@来电共享充电宝:2020大家在聚好看上看上了谁？客厅麦霸又钟爱哪种混响模式？戳下图看#聚好看白皮书发布#，多的是你不知道的事～现在锁@来电共享充电宝 @聚好看，带话题#聚好看白皮书发布#转发微博@2名好友，1月13日【不过滤】抽1名粉丝送【100元京东E', '都没电还硬扣我三十块钱，客服跟机器人一样。投诉机制很不完善!', '#聚好看白皮书发布# //@来电共享充电宝:2020大家在聚好看上看上了谁？客厅麦霸又钟爱哪种混响模式？戳下图看#聚好看白皮书发布#，多的是你不知道的事～现在锁@来电共享充电宝 @聚好看，带话题#聚好看白皮书发布#转发微博@2名好友，1月13日【不过滤】抽1名粉丝送【100元京东E卡】', '#聚好看白皮书发布# @U加的幸福 @开心格子控 //@来电共享充电宝:2020大家在聚好看上看上了谁？客？戳下图看#聚好看白皮书发布#，多的是你不知道的事～现在锁@来电共享充电宝 @聚好看，带话题#聚好看白皮书发布#转发微博@2名好友，1月13日【不过滤】抽1名粉丝送【100元京东E卡】 抽奖详情', '//@来电共享充电宝:2020大家在聚好看上看上了谁？客厅麦霸又钟爱哪种混响模式？戳下图看#聚好看白皮书发布#，多的是你不知道的事～现在锁@来电共享充电宝 @聚好看，带话题#聚好看白皮书发布#转发微博@2名好友，1月13日【不过滤】抽1名粉丝送【100元京东E卡】 抽奖详情', '#聚好看白皮书发布# @可可黑豆 @真爱弥新 //@来电共享充电宝:2020大家在聚好看上看上了谁？式？戳下图看#聚好看白皮书发布#，多的是你不知道的事～现在锁@来电共享充电宝 @聚好看，带话题#聚好看白皮书发布#转发微博@2名好友，1月13日【不过滤】抽1名粉丝送【100元京东E卡】 抽奖详情', '#聚好看白皮书发布#@微笑小小心愿 @Florist800 //@来电共享充电宝:2020大家在聚好看上看上了谁？客厅麦霸又钟爱哪种混响模式？戳下图看#聚好看白皮书发布#，多的是你不知道的事～现在锁@来电共享充电宝 @聚好看，带话题#聚好看白皮书发布#转发微博@2名好友，1月13日【不过滤】抽1名粉丝送【100元京东E', '#聚好看白皮书发布# @紫水晶戒指 @真爱弥新 //@来电共享充电宝:2020大家在聚好看上看上了谁？客厅？戳下图看#聚好看白皮书发布#，多的是你不知道的事～现在锁@来电共享充电宝 @聚好看，带话题#聚好看白皮书发布#转发微博@2名好友，1月13日【不过滤】抽1名粉丝送【100元京东E卡】 抽奖详情']"
https://m.weibo.cn/status/JBa0F1hIc?mblogid=JBa0F1hIc&luicode=10000011&lfid=1076035902738661,Fri Jan 01 14:34:48 +0800 2021,葛优、黄渤、范伟、邓超、沈腾等百位明星齐聚，共贺2021新年家乡新景象，欢声笑语伴你左右，#我和我的家乡上线# 西瓜視頻全网独播，限时免费观看！,2,2,0,['@我们要不吃海底捞吧：客服不处理问题，人工客服态度差，一线城市的个别地区覆盖率低造成无法便捷归还充电宝的问题无法得到解决。求助无道，白白扣钱！']
https://m.weibo.cn/status/JAZrt9lux?mblogid=JAZrt9lux&luicode=10000011&lfid=1076035902738661,Thu Dec 31 11:40:39 +0800 2020,此刻，距离2021年只剩下X小时了你#新年的第一个愿望#是什么？评论悄悄的告诉电电，说不定会实现哦~响应#电影许愿神龙#的呼唤，来电共享充电宝将为你送上的新年礼物！@电影许愿神龙转发此条，1月4日电电会揪出2位电粉获得《许愿神龙》电影票每人两张2位电粉获得《许愿神龙》电影定制充电宝每人一个 抽奖详情,13,50,110,"['想要赚钱，想要见胡宇桐@来电共享充电宝', '健康', '#新年的第一个愿望# 赚多点钱呢', '#新年的第一个愿望# 不缺钱', '转发微博', '#新年的第一个愿望# 家人身体健康', '都可以！！想看毛绒绒的龙龙！！', '#新年的第一个愿望# 希望赚多点钱呢，还有飞多几个城市打卡看IMAX厅，，电影行业能恢复到以前。', '新年第一愿望希望可以瘦十斤', '阖家安康', '身体健康', '你#新年的第一个愿望#是什么', '该片讲述了穿越时空、来到现代世界的许愿神龙与上海男孩丁思齐携手冒险的故事，片中还可以听到成龙大哥的配音，一定非常精彩吧！转发，求票！', '来了', '来了']"
https://m.weibo.cn/status/JAz5C43vj?mblogid=JAz5C43vj&luicode=10000011&lfid=1076035902738661,Mon Dec 28 16:35:23 +0800 2020,#来电线上抓娃娃# 火爆上线，圆你随时随地抓娃娃的梦！注册免费领萌趣丝带熊方巾＋价值91.8元新人礼包🎁开启免费试玩模式充值还送60cm粉红豹！还有小伙伴一起来玩儿的嘛保存图片-打开微信-扫一扫，开启抓娃娃的快乐！！🎄,2,6,0,"['骗子公司，还钱', '客服一拖再拖', '借了十分钟，你们工作人员帮我还的充电宝，扣了我一百', '骗子公司，还钱', '@用来记录我们: 大家千万别用这个破充电宝啊！！！！我微信莫名在不同区被扫码使用租借来电充电宝！！打电话给客服询问还一直说他们没问题？？问了很久才说三天内解决啥的！！态度极其不专业还推卸责任！！到现在我号码被别人在租借扣费还没办法解决！！坚决抵制这个什么鬼充电宝！！我要告诉所有人！']"
https://m.weibo.cn/status/JA8lt7WSt?mblogid=JA8lt7WSt&luicode=10000011&lfid=1076035902738661,Fri Dec 25 20:30:17 +0800 2020,#来电线上抓娃娃# 火爆上线，圆你随时随地抓娃娃的梦！注册免费领萌趣丝带熊方巾＋价值91.8元新人礼包🎁开启免费试玩模式充值还送60cm粉红豹！圣诞节快和电电一起来抓娃娃吧！！！保存图片-打开微信-扫一扫，开启抓娃娃的快乐！！🎄,2,1,0,['@80後陈跃：来电是倒闭了吗？业务员联系不上，官方微信公众号不回复，微博私信不回复。400电话也是无法联系到客服。商户有问题怎么办？@来电哥袁炳松']
https://m.weibo.cn/status/JzVkF4uEE?mblogid=JzVkF4uEE&luicode=10000011&lfid=1076035902738661,Thu Dec 24 11:22:35 +0800 2020,#来电线上抓娃娃# 火爆上线，圆你随时随地抓娃娃的梦！注册免费领萌趣丝带熊方巾＋价值91.8元新人礼包🎁，开启免费试玩模式充值还送60cm粉红豹！保存图片-打开微信-扫一扫，开启抓娃娃的快乐！！,4,1,1,['来电是要不行了吗 开始不务正业了']
https://m.weibo.cn/status/JzVbheZro?mblogid=JzVbheZro&luicode=10000011&lfid=1076035902738661,Thu Dec 24 10:59:28 +0800 2020,【#电影拆弹专家 2 # 贺岁送票】邱礼涛导演，刘德华、刘青云、倪妮领衔主演的《拆弹专家 2》，更多疑团的全新故事、更真实新鲜的爆炸场面，淘票票携手 来电科技 贺岁送票！邀请你最亲密的好友、带上你最亲爱的伴侣，12 月 24 日一起在电影《拆弹专家 2》中拆掉不开心，欢度平安夜，整装待发齐贺岁！@电影拆弹专家2🎁转发本条微博，抽两位粉丝各送两张电影票！！ 抽奖详情,29,77,116,"['刘德华刘德华刘德华刘德华刘德华刘德华刘德华刘德华刘德华刘德华刘德华刘德华刘德华刘德华刘德华刘德华刘德华刘德华', '天灵灵，地灵灵，拆弹专家2电影票快快到我怀抱里来，速速显灵🔮', '#拆弹专家2# 影坛长青树，双刘再联手，核爆倒计时，年度你最佳！@来电共享充电宝', '转发微博', '转发微博', '转发微博', '平安夜快乐！超想看！', '来了', '想看', '喜欢', '很喜欢', '我来啦', '我要当锦鲤', '求锦鲤附体', '喜欢']"
https://m.weibo.cn/status/JzM67BJCC?mblogid=JzM67BJCC&luicode=10000011&lfid=1076035902738661,Wed Dec 23 11:52:03 +0800 2020,#了不起的女孩#千呼万唤《了不起的女孩》开播了！两个从小一起长大但性格迥异的女孩陆可与沈思怡，面对职场与情感上的成长羁绊彼此守护的故事，金晨很飒，李一桐很美，金桐组合赶紧喊你来磕！！[給你小心心][給你小心心],2,2,0,"['漂亮姐姐谁不爱', '@用来记录我们: 大家千万别用这个破充电宝啊！！！！我微信莫名在不同区被扫码使用租借来电充电宝！！打电话给客服询问还一直说他们没问题？？问了很久才说三天内解决啥的！！态度极其不专业还推卸责任！！到现在我号码被别人在租借扣费还没办法解决！！坚决抵制这个什么鬼充电宝！！我要告诉所有人！']"
https://m.weibo.cn/status/JzcQQzoTt?mblogid=JzcQQzoTt&luicode=10000011&lfid=1076035902738661,Sat Dec 19 18:08:16 +0800 2020,#新笑傲江湖手游一周年庆典# 一周年快乐，联名定制充电宝上线啦，欢迎线下偶遇！,2,1,2,['充电宝一弹出被别人拿走 你们管不管@来电共享充电宝']
https://m.weibo.cn/status/Jz3tqouNF?mblogid=Jz3tqouNF&luicode=10000011&lfid=1076035902738661,Fri Dec 18 18:15:51 +0800 2020,【来电科技捧获金网奖2项大奖】在由金网奖主办、中欧营销学会与长江互联网学会协办的“2021未来商业计划领航秀”上，来电科技捧获两座重量级营销案例奖杯。🎉🎉🎉1.来电科技✖️王者人生全国商户系列整合营销荣获【场景营销类银奖】；2.“滚蛋吧！covid-19 谢谢您！我们的守护者”荣获【公益营销类铜奖】。同时，来电科技助力大会组委会，为与会嘉宾提供共享充电服务，为大会精彩续航。腾讯、阿里、美团、百度、快手、搜狗、爱奇艺、Bilibili、小红书等一众互联网头部企业集中亮相，首度曝光2021年商业计划。,4,2,0,"['', '厉害👍🏻']"
https://m.weibo.cn/status/JxYizkzkO?mblogid=JxYizkzkO&luicode=10000011&lfid=1076035902738661,Fri Dec 11 15:15:04 +0800 2020,【来电科技荣获金融界“2020领航中国杰出科技创新奖”】12月10日，由全球最大的中文财经网站金融界主办的“2020领航中国年度盛典”在京举办，来电科技凭借持续不断的科技创新能力，荣获“2020领航中国杰出科技创新奖”。成立至今，来电科技的每一次创新都走在行业最前端，全球首创共享充电宝行业，中国首创信用免押金租借技术，全球首创刷脸租借充电宝技术，共享充电宝专利数第一。科技创新，引领行业！[鮮花][鮮花],7,1,1,[]
